ateneo	gruppo	codice	nome
70020	12	0820106200800004	ingegneria elettronica - già ingegneria elettronica e delle telecomunicazioni (L-8)
70020	12	0820106200900004	ingegneria gestionale (L-9)
70020	12	0820106200800008	ingegneria informatica - già ingegneria informatica e delle telecomunicazioni (L-8)
70020	12	0820106200900003	ingegneria meccanica (L-9)
70020	3	0820106201000002	lettere (L-10)
70020	3	0820104009800001	lettere classiche (5)
70020	3	0820104009800004	lettere moderne (5)
70020	4	0820106201100004	lingue e letterature-studi interculturali - già lingue e letterature moderne e mediazione linguistica-italiano come lingua seconda (L-11,L-12)
70020	14	0820106204700010	logopedia (L/SNT2)
70020	9	0820106203500001	matematica (L-35)
70020	14	0820106204600003	nursing - infermieristica (L/SNT1)
70020	14	0820106204700011	ortottica ed assistenza oftalmologica (L/SNT2)
70020	14	0820106204600002	ostetricia (L/SNT1)
70020	9	0820106203000002	ottica e optometria (L-30)
70020	9	0820106201300001	scienze biologiche (L-13)
70020	1	0820106201900004	scienze dell'educazione (L-19)
70020	5	0820106202000001	scienze della comunicazione - già scienze della comunicazione per i media e le istituzioni (L-20)
70020	5	0820106202000002	scienze della comunicazione per le culture e le arti (L-20)
70020	9	0820106203200005	scienze della natura e dell'ambiente (L-32)
70020	5	0820106201600001	scienze delle amministrazioni, consulenza del lavoro e innovazione sociale - già scienze dell'amministrazione, dell'organizzazione e consulenza del lavoro (L-16)
70020	15	0820106202200005	scienze delle attività motorie e sportive (L-22)
70020	6	0820106202400001	scienze e tecniche psicologiche (L-24)
70020	13	0820106202500001	scienze e tecnologie agrarie (L-25)
70020	13	0820106202600001	scienze e tecnologie agroalimentari (L-26)
70020	2	0820104009300003	scienze e tecnologie dell'arte e dello spettacolo e della moda (23)
70020	9	0820106203000001	scienze fisiche (L-30)
70020	13	0820106202500002	scienze forestali ed ambientali (L-25)
70020	9	0820106203400001	scienze geologiche (L-34)
70020	9	0820106203200004	scienze naturali (L-32)
70020	5	0820106203600001	scienze politiche e delle relazioni internazionali (L-36)
70020	3	0820104010600001	scienze storiche (38)
70020	14	0820106203900003	servizio sociale (L-39)
70020	9	0820106204100001	statistica e data science - statistica per l'analisi dei dati (L-41)
70020	3	0820106200500001	studi filosofici e storici - già filosofia (L-5)
70020	3	0820106204200001	studi globali. storia, politiche, culture (L-42)
70020	14	0820106204700004	tecnica della riabilitazione psichiatrica (L/SNT2)
70020	14	0820106204800009	tecniche audioprotesiche (L/SNT3)
70020	14	0820106204900005	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70020	14	0820106204800002	tecniche di laboratorio biomedico (L/SNT3)
70020	14	0820106204800010	tecniche di neurofisiopatologia (L/SNT3)
70020	14	0820106204800006	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70020	7	0820106201500002	turismo, territori e imprese - già scienze del turismo (L-15)
70020	11	0820106202100005	urban design per la città in transizione - già urbanistica e scienze della città (L-21)
70020	13	0820106202500003	viticoltura ed enologia (L-25)
70021	11	0340106201700001	architettura rigenerazione sostenibilità - già scienze dell'architettura (L-17)
70021	2	0340106200100001	beni artistici, librari e dello spettacolo - già beni artistici e dello spettacolo (L-1)
70021	9	0340106201300001	biologia (L-13)
70021	9	0340106200200002	biotecnologie (L-2)
70021	9	0340106202700001	chimica (L-27)
70021	4	0340106201100002	civiltà e lingue straniere moderne (L-11)
70021	5	0340106202000001	comunicazione e media contemporanei per le industrie creative (L-20)
70021	11	0340106205400001	costruzioni, infrastrutture e territorio (L-P01)
70021	2	0340106200400001	design sostenibile per il sistema alimentare (L-4)
70021	7	0340106201800002	economia e management (L-18)
70021	7	0340106201800003	economia e management delle filiere alimentari sostenibili - già sistema alimentare: sostenibilità, management e tecnologie (L-18)
70021	9	0340104005200001	fisica (25)
70021	9	0340106203000002	fisica (L-30)
70021	14	0340106204700003	fisioterapia (L/SNT2)
70021	14	0340106204600001	infermieristica (L/SNT1)
70021	10	0340106203100001	informatica (L-31)
70021	11	0340106200700001	ingegneria civile e ambientale (L-7)
70021	12	0340106200800004	ingegneria delle tecnologie informatiche - già ingegneria dei sistemi informativi (L-8)
70021	12	0340106200900002	ingegneria gestionale (L-9)
70021	12	0340106200800003	ingegneria informatica, elettronica e delle telecomunicazioni (L-8)
70021	12	0340106200900001	ingegneria meccanica (L-9)
70021	3	0340106201000002	lettere (L-10)
70021	14	0340106204700006	logopedia (L/SNT2)
70021	9	0340106203500001	matematica (L-35)
70021	14	0340106204700004	ortottica ed assistenza oftalmologica (L/SNT2)
70021	14	0340106204600002	ostetricia (L/SNT1)
70021	13	0340106205500001	qualità e approvvigionamento di materie prime per l'agro-alimentare (L-P02)
70021	9	0340106205700001	scienza dei materiali (L-SC.MAT)
70021	13	0340106203800001	scienze animali - già scienze zootecniche e tecnologie delle produzioni animali (L-38)
70021	6	0340104005700001	scienze del comportamento e delle relazioni interpersonali e sociali (34)
70021	1	0340106201900002	scienze dell'educazione e dei processi formativi - dall'a.a. 2010/11 (L-19)
70021	9	0340106203200001	scienze della natura e dell'ambiente (L-32)
70021	6	0340106202400001	scienze e tecniche psicologiche (L-24)
70021	13	0340106202600001	scienze e tecnologie alimentari (L-26)
70021	13	0340106202600003	scienze gastronomiche (L-26)
70021	7	0340106205300001	scienze gastronomiche (L/GASTR)
70021	9	0340106203400001	scienze geologiche (L-34)
70021	8	0340104015000001	scienze giuridiche (31)
70021	15	0340106202200001	scienze motorie, sport e salute (L-22)
70021	5	0340106203600003	scienze politiche e delle relazioni internazionali (L-36)
70021	5	0340104016400001	scienze politiche e istituzioni europee (15)
70021	14	0340106203900001	servizio sociale (L-39)
70021	3	0340106200500002	studi filosofici (L-5)
70021	14	0340106204800009	tecniche audioprotesiche (L/SNT3)
70021	14	0340106204900002	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70021	14	0340106204800007	tecniche di laboratorio biomedico (L/SNT3)
70021	14	0340106204800008	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70022	7	0180106201800003	amministrazione e governance - già amministrazione, controllo e finanza aziendale (L-18)
70022	10	0180106203100001	artificial intelligence - intelligenza artificiale (L-31)
70022	12	0180106200800010	bioingegneria (L-8)
70022	9	0180106200200002	biotecnologie (L-2)
70022	9	0180106202700001	chimica (L-27)
70022	5	0180106202000004	comunicazione, innovazione, multimedialità (L-20)
70022	14	0180106204800006	dietistica (L/SNT3)
70022	7	0180106203300003	economia (L-33)
70022	3	0180106200500009	filosofia (L-5)
70022	9	0180106203000007	fisica (L-30)
70022	14	0180106204700003	fisioterapia (L/SNT2)
70022	14	0180106204800009	igiene dentale (L/SNT3)
70022	14	0180106204600005	infermieristica (L/SNT1)
70022	11	0180106200700002	ingegneria civile e ambientale (L-7)
70022	12	0180106200800009	ingegneria elettronica e informatica (L-8)
70022	12	0180106200900004	ingegneria industriale (L-9)
70022	12	0180104001000002	ingegneria informatica (9)
70022	3	0180106201000004	lettere - già lettere moderne (L-10)
70022	4	0180106201100001	lingue e culture moderne (L-11)
70022	14	0180106204700016	logopedia (L/SNT2)
70022	7	0180106201800002	management (L-18)
70022	9	0180106203500001	matematica (L-35)
70022	2	0180106200100006	musicologia (L-1)
70022	14	0180106204600006	ostetricia (L/SNT1)
70022	9	0180106201300001	scienze biologiche (L-13)
70022	8	0180106201400001	scienze dei servizi giuridici (L-14)
70022	6	0180106202400001	scienze e tecniche psicologiche (L-24)
70022	9	0180106203400002	scienze geologiche (L-34)
70022	8	0180106201400002	scienze giuridiche della prevenzione e della sicurezza (L-14)
70022	2	0180106200100009	scienze letterarie e dei beni culturali - già lettere e beni culturali (L-1,L-10)
70022	15	0180106202200001	scienze motorie (L-22)
70022	9	0180106203200001	scienze naturali e ambientali - già scienze e tecnologie per la natura (L-32)
70022	5	0180106203600001	scienze politiche e delle relazioni internazionali (L-36)
70022	14	0180106204700013	tecnica della riabilitazione psichiatrica (L/SNT2)
70022	14	0180106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70022	14	0180106204800017	tecniche di fisiopatologia cardiocircolatoria e perfusione cardiovascolare (L/SNT3)
70022	14	0180106204800014	tecniche di laboratorio biomedico (L/SNT3)
70022	14	0180106204800012	tecniche di neurofisiopatologia (L/SNT3)
70022	14	0180106204800007	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70022	14	0180106204800016	tecniche ortopediche (L/SNT3)
70022	11	0180106205400001	tecnologie digitali per le costruzioni, l'ambiente e il territorio (L-P01)
70022	14	0180106204700014	terapia della neuro e psicomotricità dell'età evolutiva (L/SNT2)
70022	14	0180106204700008	terapia occupazionale (L/SNT2)
70023	2	0540106200100001	beni culturali - già beni e attività culturali (L-1)
70023	9	0540106200200003	biotecnologie (L-2)
70023	9	0540106202700001	chimica (L-27)
70023	2	0540106200400001	design (L-4)
70023	7	0540106201800001	economia aziendale - sede di Perugia (L-18)
70023	13	0540106202600001	economia e cultura dell'alimentazione (L-26)
70023	7	0540104015400007	economia e gestione delle aziende turistiche (17)
70023	7	0540106201800006	economia e management del turismo - già economia del turismo (L-18)
70023	12	0540106200800002	engineering management - ingegneria gestionale  (L-8,L-9)
70023	3	0540106200500002	filosofia e scienze e tecniche psicologiche (L-5,L-24)
70023	9	0540106203000001	fisica (L-30)
70023	14	0540106204700003	fisioterapia (L/SNT2)
70023	9	0540106203400002	geologia (L-34)
70023	14	0540106204600003	infermieristica - sede di Foligno (L/SNT1)
70023	14	0540106204600001	infermieristica - sede di Perugia (L/SNT1)
70023	14	0540106204600004	infermieristica - sede di Terni (L/SNT1)
70023	10	0540106203100001	informatica (L-31)
70023	11	0540106200700001	ingegneria civile e ambientale - già ingegneria civile (L-7)
70023	12	0540106200900002	ingegneria industriale (L-9)
70023	12	0540106200800001	ingegneria informatica ed elettronica (L-8)
70023	12	0540106200900001	ingegneria meccanica (L-9)
70023	3	0540106201000001	lettere (L-10)
70023	4	0540106201100001	lingue e culture straniere (L-11)
70023	14	0540106204700002	logopedia (L/SNT2)
70023	9	0540106203500001	matematica (L-35)
70023	14	0540106204600005	ostetricia (L/SNT1)
70023	9	0540106203000002	ottica e optometria (L-30)
70023	13	0540106203800001	produzioni animali (L-38)
70023	13	0540106202500002	scienze agrarie e ambientali (L-25)
70023	9	0540106201300003	scienze biologiche (L-13)
70023	2	0540104008700006	scienze dei beni archeologici e antropologici (13)
70023	8	0540106201400003	scienze dei servizi giuridici - già funzionario giudiziario e amministrativo (L-14)
70023	1	0540106201900002	scienze dell'educazione (L-19)
70023	5	0540106202000002	scienze della comunicazione (L-20)
70023	6	0540106202400002	scienze e tecniche psicologiche dei processi mentali (L-24)
70023	13	0540106202600003	scienze e tecnologie agro-alimentari (L-26)
70023	7	0540106201800005	scienze economiche e aziendali - già economia aziendale (L-18)
70023	15	0540106202200001	scienze motorie e sportive (L-22)
70023	9	0540106203200001	scienze naturali (L-32)
70023	5	0540106204000002	scienze per l'investigazione e la sicurezza (L-40)
70023	5	0540106203600010	scienze politiche e relazioni internazionali (L-36, ex L-16)
70023	14	0540106203900002	servizio sociale (L-39)
70023	14	0540106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70023	14	0540106204800007	tecniche di laboratorio biomedico (L/SNT3)
70023	14	0540106204800006	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70023	11	0540106205400001	tecniche digitali per la gestione sostenibile delle costruzioni, dell'ambiente e del territorio (L-P01)
70024	7	0500106201800006	banca, finanza e mercati finanziari (L-18)
70024	9	0500106200200004	biotecnologie (L-2)
70024	9	0500106202700001	chimica (L-27)
70024	9	0500106202700002	chimica per l'industria e l'ambiente (L-27)
70024	5	0500104009200001	comunicazione pubblica, sociale e di impresa (14)
70024	14	0500106204800005	dietistica (L/SNT3)
70024	8	0500106201400001	diritto dell'impresa, del lavoro e delle pubbliche amministrazioni (L-14)
70024	2	0500106200300004	discipline dello spettacolo e della comunicazione (L-3,L-20)
70024	7	0500104015400001	economia aziendale (17)
70024	7	0500106201800004	economia aziendale (L-18)
70024	7	0500104015300003	economia del territorio e dell'ambiente (28)
70024	7	0500106203300002	economia e commercio (L-33)
70024	7	0500106201800014	economia e legislazione dei sistemi logistici (L-18)
70024	3	0500104009600001	filosofia (29)
70024	3	0500106200500001	filosofia (L-5)
70024	9	0500106203000002	fisica (L-30)
70024	14	0500106204700008	fisioterapia (L/SNT2)
70024	14	0500106204800008	igiene dentale (L/SNT3)
70024	14	0500106204600001	infermieristica (L/SNT1)
70024	10	0500104005100001	informatica (26)
70024	10	0500106203100002	informatica (L-31)
70024	10	0500104005100002	informatica applicata (26)
70024	10	0500106203100001	informatica applicata (L-31)
70024	3	0500104009800002	informatica umanistica (5)
70024	3	0500106201000003	informatica umanistica (L-10)
70024	12	0500104000500003	ingegneria aerospaziale (10)
70024	12	0500106200900016	ingegneria aerospaziale (L-9)
70024	12	0500106200800009	ingegneria biomedica (L-8, ex L-9)
70024	12	0500106200900008	ingegneria chimica (L-9)
70024	11	0500106200700003	ingegneria civile ambientale e edile (L-7,L-23)
70024	12	0500106200900010	ingegneria dell'energia (L-9)
70024	12	0500106200800005	ingegneria delle telecomunicazioni - sede di Pisa (L-8)
70024	12	0500106200800004	ingegneria elettronica (L-8)
70024	12	0500106200900003	ingegneria gestionale (L-9)
70024	12	0500106200800003	ingegneria informatica (L-8)
70024	12	0500106200900011	ingegneria meccanica (L-9)
70024	2	0500106200400001	ingegneria per il design industriale (L-4,L-9)
70024	3	0500104009800001	letterature europee per l'editorie e la produzione culturale (5)
70024	3	0500104009800003	lettere (5)
70024	3	0500106201000004	lettere (L-10)
70024	3	0500106201000002	lingua e cultura italiana per stranieri (L-10)
70024	4	0500104010200001	lingue e letterature straniere (11)
70024	4	0500106201100001	lingue, letterature e comunicazione interculturale - già lingue e letterature straniere (L-11)
70024	14	0500106204700009	logopedia (L/SNT2)
